time (ms),Cell 1,Cell 2,Cell 3,Cell 4,Cell 5,Cell 6,Cell 7,Cell 8,Cell 9,Cell 10,Cell 11,Cell 12,Cell 13,Cell 14,Cell 15,Current,SoC,Temperature 1,Temperature 2,Temperature 3,Temperature 4,UV\OV Fault,,
842,41420,41334,41373,41260,41259,41312,41309,41193,41416,41416,41390,41425,41472,41436,39879,0,0,62,62,60,59,0,,
842.1,41420,41334,41373,41260,41259,41313,41310,41194,41416,41417,41390,41425,41472,41436,39879,0,0,61,62,60,60,0,,
842.2,41421,41335,41375,41260,41258,41313,41309,41194,41417,41416,41390,41424,41471,41435,39879,0,0,63,62,60,58,0,,
842.3,41421,41334,41374,41259,41259,41313,41309,41194,41416,41417,41389,41423,41470,41434,39879,0,0,61,61,59,60,0,,
842.4,41420,41334,41374,41261,41260,41314,41310,41196,41417,41418,41390,41424,41471,41435,39879,0,0,62,61,59,60,0,,
842.5,41401,41313,41357,41243,41244,41291,41291,41178,41397,41400,41366,41406,41453,41417,39879,0,0,62,61,61,59,0,,
842.6,41399,41311,41356,41242,41242,41289,41289,41178,41395,41397,41365,41404,41451,41415,39879,0,0,62,62,59,58,0,,
842.7,41400,41311,41355,41241,41243,41289,41289,41177,41394,41397,41363,41403,41450,41414,39879,0,0,63,62,60,59,0,,
842.8,41399,41311,41354,41240,41241,41289,41289,41178,41394,41396,41364,41403,41450,41414,39879,0,0,62,60,59,59,0,,
842.9,41399,41311,41355,41240,41241,41289,41288,41177,41393,41395,41364,41402,41449,41413,39879,0,0,62,63,59,58,0,,
843,41398,41311,41353,41240,41240,41288,41287,41176,41393,41395,41362,41401,41448,41412,39879,0,0,62,62,59,59,0,,
843.1,41397,41310,41354,41240,41240,41287,41288,41177,41393,41396,41363,41402,41449,41413,39879,0,0,63,62,59,60,0,,
843.2,41398,41310,41353,41239,41240,41287,41287,41176,41390,41395,41362,41402,41449,41413,39879,0,0,63,61,59,59,0,,
843.3,41397,41310,41352,41240,41239,41287,41287,41175,41392,41396,41363,41402,41449,41413,39879,0,0,62,62,59,59,0,,
843.4,41397,41309,41354,41238,41238,41286,41287,41176,41392,41395,41362,41401,41448,41412,39879,0,0,61,63,60,60,0,,
843.5,41397,41308,41352,41239,41239,41286,41286,41175,41391,41394,41360,41402,41449,41413,39879,0,0,61,63,61,60,0,,
843.6,41398,41310,41353,41237,41239,41286,41287,41174,41390,41393,41362,41401,41448,41412,39879,0,0,61,63,61,59,0,,
843.7,41397,41308,41352,41237,41238,41286,41286,41176,41391,41393,41361,41402,41449,41413,39879,0,0,62,62,60,59,0,,
843.8,41398,41308,41351,41237,41238,41287,41286,41174,41391,41393,41362,41400,41447,41411,39879,0,0,61,62,60,60,0,,
843.9,41396,41308,41351,41238,41238,41287,41285,41174,41390,41394,41360,41400,41447,41411,39879,0,0,62,62,59,59,0,,
844,41396,41307,41351,41236,41237,41285,41286,41175,41390,41395,41360,41400,41447,41411,39879,0,0,62,61,61,59,0,,
844.1,41396,41308,41353,41238,41238,41287,41285,41175,41390,41394,41359,41399,41446,41410,39879,0,0,62,61,58,60,0,,
844.2,41396,41306,41351,41237,41238,41285,41284,41173,41389,41393,41360,41399,41446,41410,39879,0,0,62,61,60,60,0,,
844.3,41396,41307,41352,41236,41238,41285,41285,41175,41390,41393,41360,41400,41447,41411,39879,0,0,62,63,60,59,0,,
844.4,41395,41307,41350,41238,41237,41285,41285,41174,41389,41393,41359,41400,41447,41411,39879,0,0,62,62,59,59,0,,
844.5,41396,41308,41351,41237,41239,41285,41285,41174,41390,41392,41360,41399,41446,41410,39879,0,0,61,63,61,61,0,,
844.6,41395,41307,41351,41236,41237,41285,41286,41174,41389,41393,41358,41400,41447,41411,39879,0,0,63,62,59,60,0,,
844.7,41395,41307,41352,41237,41237,41285,41285,41175,41389,41392,41360,41399,41446,41410,39879,0,0,61,62,60,60,0,,
844.8,41396,41308,41351,41238,41237,41285,41285,41174,41389,41393,41359,41400,41447,41411,39879,0,0,62,61,59,60,0,,
844.9,41395,41307,41350,41238,41238,41284,41285,41173,41389,41393,41360,41400,41447,41411,39879,0,0,62,61,59,60,0,,
845,41395,41307,41351,41237,41237,41285,41285,41174,41389,41392,41358,41398,41445,41409,39879,0,0,63,61,59,58,0,,
845.1,41396,41307,41351,41236,41237,41284,41285,41174,41389,41391,41358,41399,41446,41410,39879,0,0,63,61,59,60,0,,
845.2,41395,41306,41351,41237,41237,41284,41284,41173,41389,41392,41358,41398,41445,41409,39879,0,0,63,61,61,61,0,,
845.3,41396,41307,41350,41237,41237,41284,41284,41173,41388,41392,41359,41399,41446,41410,39879,0,0,62,61,60,60,0,,
845.4,41395,41304,41350,41236,41237,41284,41285,41174,41388,41392,41358,41397,41444,41408,39879,0,0,62,63,60,60,0,,
845.5,41395,41306,41350,41236,41236,41284,41284,41172,41388,41391,41358,41396,41443,41407,39879,0,0,62,63,61,61,0,,
845.6,41394,41306,41350,41237,41237,41283,41283,41172,41387,41390,41357,41397,41444,41408,39879,0,0,62,62,58,57,0,,
845.7,41395,41305,41350,41236,41237,41284,41283,41173,41388,41391,41358,41397,41444,41408,39879,0,0,61,60,60,58,0,,
845.8,41394,41305,41350,41236,41236,41284,41284,41172,41389,41391,41358,41398,41445,41409,39879,0,0,63,62,60,60,0,,
845.9,41394,41304,41351,41237,41237,41283,41284,41173,41388,41391,41357,41398,41445,41409,39879,0,0,63,63,58,59,0,,
846,41395,41306,41351,41237,41236,41284,41283,41171,41388,41391,41359,41398,41445,41409,39879,0,0,61,63,60,59,0,,
846.1,41394,41305,41350,41236,41235,41283,41283,41173,41388,41390,41357,41397,41444,41408,39879,0,0,62,62,60,59,0,,
846.2,41394,41305,41350,41236,41235,41283,41284,41172,41388,41390,41358,41396,41443,41407,39879,0,0,63,63,58,60,0,,
846.3,41393,41304,41348,41234,41235,41283,41283,41171,41387,41390,41358,41397,41444,41408,39879,0,0,60,63,60,59,0,,
846.4,41394,41305,41349,41234,41233,41283,41283,41172,41387,41391,41357,41396,41443,41407,39879,0,0,62,61,60,60,0,,
846.5,41395,41305,41349,41235,41236,41282,41283,41171,41387,41390,41357,41397,41444,41408,39879,0,0,62,61,60,58,0,,
846.6,41394,41306,41349,41234,41236,41283,41283,41173,41386,41391,41358,41397,41444,41408,39879,0,0,63,62,61,60,0,,
846.7,41393,41305,41348,41234,41236,41282,41281,41172,41386,41389,41355,41396,41443,41407,39879,0,0,62,62,60,60,0,,
846.8,41393,41303,41349,41233,41234,41283,41282,41172,41386,41390,41357,41397,41444,41408,39879,0,0,62,61,59,61,0,,
846.9,41393,41305,41347,41234,41235,41282,41282,41172,41386,41390,41357,41396,41443,41407,39879,0,0,62,62,60,60,0,,
847,41393,41306,41348,41234,41235,41283,41283,41171,41386,41389,41357,41396,41443,41407,39879,0,0,61,61,59,58,0,,
847.1,41392,41305,41348,41234,41235,41282,41282,41172,41386,41390,41357,41396,41443,41407,39879,0,0,63,64,61,60,0,,
847.2,41392,41304,41347,41233,41235,41282,41282,41172,41386,41390,41357,41396,41443,41407,39879,0,0,62,62,59,60,0,,
847.3,41392,41303,41348,41233,41236,41283,41282,41171,41386,41389,41357,41395,41442,41406,39879,0,0,62,62,59,59,0,,
847.4,41393,41305,41348,41234,41234,41282,41282,41172,41386,41389,41357,41397,41444,41408,39879,0,0,62,61,60,58,0,,
847.5,41412,41326,41366,41251,41251,41304,41301,41186,41406,41407,41379,41415,41462,41426,39879,0,0,63,62,58,60,0,,
847.6,41412,41326,41368,41251,41252,41307,41303,41188,41408,41408,41381,41416,41463,41427,39879,0,0,62,63,60,60,0,,
847.7,41413,41327,41368,41254,41253,41307,41303,41188,41409,41411,41382,41417,41464,41428,39879,0,0,63,61,60,60,0,,
847.8,41413,41328,41369,41253,41252,41307,41303,41189,41410,41411,41381,41418,41465,41429,39879,0,0,62,62,61,60,0,,
847.9,41413,41328,41369,41255,41253,41307,41304,41190,41411,41411,41383,41418,41465,41429,39879,0,0,62,61,58,58,0,,
848,41415,41331,41369,41255,41253,41308,41304,41190,41410,41410,41382,41418,41465,41429,39879,0,0,62,63,61,60,0,,
848.1,41414,41329,41369,41256,41255,41308,41305,41190,41411,41411,41383,41418,41465,41429,39879,0,0,62,62,60,59,0,,
848.2,41415,41330,41368,41256,41255,41309,41305,41190,41412,41411,41384,41420,41467,41431,39879,0,0,61,62,60,59,0,,
848.3,41415,41330,41369,41255,41254,41309,41305,41189,41410,41411,41383,41418,41465,41429,39879,0,0,61,62,60,59,0,,
848.4,41415,41330,41369,41255,41253,41309,41306,41191,41412,41413,41384,41419,41466,41430,39879,0,0,62,62,60,59,0,,
848.5,41415,41330,41369,41256,41255,41308,41306,41190,41412,41413,41385,41419,41466,41430,39879,0,0,63,63,58,58,0,,
848.6,41416,41330,41369,41256,41255,41308,41305,41189,41411,41412,41384,41420,41467,41431,39879,0,0,62,62,59,60,0,,
848.7,41415,41329,41369,41255,41256,41308,41306,41191,41413,41412,41385,41420,41467,41431,39879,0,0,62,62,59,58,0,,
848.8,41417,41331,41370,41257,41256,41308,41306,41191,41413,41413,41384,41420,41467,41431,39879,0,0,61,63,59,57,0,,
848.9,41415,41331,41370,41257,41256,41308,41305,41191,41414,41414,41385,41420,41467,41431,39879,0,0,61,61,60,60,0,,
849,41415,41330,41370,41256,41255,41309,41306,41190,41412,41412,41385,41420,41467,41431,39879,0,0,62,63,59,60,0,,
849.1,41416,41330,41370,41256,41256,41309,41307,41192,41414,41413,41385,41420,41467,41431,39879,0,0,62,62,60,60,0,,
849.2,41415,41331,41371,41258,41256,41309,41306,41191,41414,41413,41385,41422,41469,41433,39879,0,0,62,61,60,58,0,,
849.3,41416,41331,41370,41257,41255,41309,41306,41192,41414,41413,41385,41421,41468,41432,39879,0,0,62,62,60,58,0,,
849.4,41417,41331,41372,41258,41256,41310,41307,41192,41413,41413,41386,41421,41468,41432,39879,0,0,63,61,61,61,0,,
849.5,41417,41332,41372,41257,41256,41309,41307,41193,41413,41414,41385,41420,41467,41431,39879,0,0,62,62,61,60,0,,
849.6,41416,41331,41370,41257,41255,41308,41306,41192,41414,41414,41386,41420,41467,41431,39879,0,0,61,62,59,59,0,,
849.7,41416,41331,41372,41258,41257,41310,41306,41192,41414,41413,41388,41421,41468,41432,39879,0,0,62,61,59,58,0,,
849.8,41416,41332,41370,41257,41257,41311,41308,41192,41414,41413,41386,41421,41468,41432,39879,0,0,61,63,60,59,0,,
849.9,41417,41331,41371,41259,41257,41310,41307,41193,41415,41415,41387,41422,41469,41433,39879,0,0,61,64,60,59,0,,
850,41417,41332,41372,41259,41256,41310,41308,41192,41414,41414,41387,41422,41469,41433,39879,0,0,61,62,60,60,0,,
850.1,41417,41331,41371,41259,41257,41311,41307,41192,41413,41414,41387,41422,41469,41433,39879,0,0,64,64,60,60,0,,
850.2,41416,41331,41371,41257,41256,41310,41307,41193,41414,41414,41385,41422,41469,41433,39879,0,0,62,62,60,59,0,,
850.3,41417,41332,41372,41258,41257,41311,41307,41192,41414,41413,41387,41421,41468,41432,39879,0,0,61,63,59,59,0,,
850.4,41419,41333,41372,41258,41256,41311,41307,41191,41414,41415,41388,41422,41469,41433,39879,0,0,61,61,59,58,0,,
850.5,41419,41332,41372,41258,41257,41311,41307,41193,41414,41415,41388,41422,41469,41433,39879,0,0,62,63,59,59,0,,
850.6,41417,41333,41373,41259,41257,41311,41308,41193,41415,41414,41386,41422,41469,41433,39879,0,0,62,62,59,58,0,,
850.7,41418,41332,41371,41258,41257,41311,41307,41192,41414,41414,41387,41422,41469,41433,39879,0,0,62,62,61,59,0,,
850.8,41418,41332,41372,41259,41257,41311,41307,41194,41415,41415,41388,41423,41470,41434,39879,0,0,62,61,60,59,0,,
850.9,41419,41332,41373,41259,41257,41310,41308,41193,41415,41415,41387,41422,41469,41433,39879,0,0,61,62,60,60,0,,
851,41418,41332,41372,41257,41257,41310,41308,41194,41414,41415,41387,41422,41469,41433,39879,0,0,62,61,60,60,0,,
851.1,41418,41332,41372,41258,41257,41312,41308,41194,41415,41414,41387,41422,41469,41433,39879,0,0,62,62,60,60,0,,
851.2,41419,41334,41373,41259,41257,41312,41308,41194,41414,41414,41387,41423,41470,41434,39879,0,0,61,61,59,59,0,,
851.3,41419,41333,41372,41258,41258,41311,41308,41194,41416,41416,41387,41422,41469,41433,39879,0,0,61,61,60,59,0,,
851.4,41418,41333,41372,41259,41257,41310,41308,41193,41414,41416,41388,41423,41470,41434,39879,0,0,61,62,59,60,0,,
851.5,41418,41333,41371,41258,41258,41311,41307,41193,41415,41416,41388,41422,41469,41433,39879,0,0,61,61,60,60,0,,
851.6,41418,41332,41372,41258,41259,41311,41308,41194,41416,41415,41388,41424,41471,41435,39879,0,0,62,61,60,60,0,,
851.7,41418,41333,41373,41259,41258,41313,41309,41193,41415,41415,41389,41424,41471,41435,39879,0,0,62,62,61,60,0,,
851.8,41419,41333,41374,41259,41258,41313,41308,41193,41416,41416,41388,41423,41470,41434,39879,0,0,62,63,60,58,0,,
851.9,41419,41334,41372,41259,41258,41313,41308,41193,41416,41416,41388,41424,41471,41435,39879,0,0,62,63,60,59,0,,
852,41419,41334,41373,41259,41258,41312,41308,41194,41416,41417,41388,41422,41469,41433,39879,0,0,62,62,60,59,0,,
852.1,41419,41334,41373,41258,41258,41312,41308,41194,41416,41416,41388,41424,41471,41435,39879,0,0,62,62,60,59,0,,
852.2,41419,41333,41372,41259,41257,41313,41309,41193,41416,41416,41389,41424,41471,41435,39879,0,0,61,62,60,60,0,,
852.3,41418,41333,41372,41260,41258,41312,41309,41193,41415,41416,41388,41423,41470,41434,39879,0,0,62,61,61,59,0,,
852.4,41420,41334,41374,41259,41257,41313,41309,41193,41416,41416,41388,41423,41470,41434,39879,0,0,62,63,60,61,0,,
852.5,41420,41334,41372,41259,41257,41313,41310,41194,41416,41416,41388,41423,41470,41434,39879,0,0,62,62,60,60,0,,
852.6,41419,41334,41373,41260,41258,41312,41309,41193,41416,41416,41390,41424,41471,41435,39879,0,0,62,63,60,60,0,,
852.7,41419,41333,41372,41258,41257,41312,41310,41193,41415,41416,41389,41424,41471,41435,39879,0,0,62,62,60,59,0,,
852.8,41402,41316,41357,41243,41243,41292,41291,41179,41397,41401,41367,41406,41453,41417,39879,0,0,62,61,61,61,0,,
852.9,41399,41311,41355,41241,41242,41289,41289,41176,41394,41397,41365,41403,41450,41414,39879,0,0,61,62,61,60,0,,
853,41398,41311,41354,41241,41242,41288,41289,41177,41393,41396,41363,41402,41449,41413,39879,0,0,61,62,61,59,0,,
853.1,41398,41311,41354,41240,41240,41287,41288,41178,41393,41396,41363,41402,41449,41413,39879,0,0,62,61,61,59,0,,
853.2,41396,41309,41353,41240,41240,41288,41287,41177,41393,41397,41363,41401,41448,41412,39879,0,0,62,63,61,59,0,,
853.3,41397,41310,41353,41239,41239,41288,41286,41177,41391,41396,41363,41402,41449,41413,39879,0,0,62,62,59,60,0,,
853.4,41397,41309,41353,41238,41239,41287,41286,41176,41391,41395,41362,41401,41448,41412,39879,0,0,62,63,60,59,0,,
853.5,41397,41309,41354,41238,41239,41287,41287,41176,41390,41394,41361,41400,41447,41411,39879,0,0,62,62,59,59,0,,
853.6,41397,41308,41354,41239,41238,41287,41287,41175,41390,41393,41361,41401,41448,41412,39879,0,0,63,62,59,60,0,,
853.7,41396,41307,41352,41238,41238,41287,41286,41176,41391,41393,41361,41401,41448,41412,39879,0,0,61,62,60,61,0,,
853.8,41396,41307,41352,41237,41238,41287,41286,41174,41389,41393,41361,41399,41446,41410,39879,0,0,62,62,60,59,0,,
853.9,41397,41307,41351,41237,41238,41286,41286,41174,41391,41393,41361,41400,41447,41411,39879,0,0,62,63,61,60,0,,
854,41396,41307,41351,41238,41238,41287,41286,41174,41390,41393,41359,41400,41447,41411,39879,0,0,61,61,59,59,0,,
854.1,41395,41307,41351,41237,41238,41286,41286,41174,41391,41394,41360,41400,41447,41411,39879,0,0,62,61,60,59,0,,
854.2,41396,41307,41351,41237,41238,41286,41285,41176,41390,41392,41360,41399,41446,41410,39879,0,0,62,63,59,59,0,,
854.3,41395,41307,41351,41237,41237,41285,41285,41175,41390,41393,41359,41399,41446,41410,39879,0,0,61,61,60,59,0,,
854.4,41395,41307,41351,41237,41238,41285,41285,41174,41390,41393,41359,41399,41446,41410,39879,0,0,62,61,59,60,0,,
854.5,41395,41307,41351,41237,41238,41284,41285,41175,41390,41392,41360,41400,41447,41411,39879,0,0,64,62,60,60,0,,
854.6,41395,41306,41350,41237,41238,41284,41285,41173,41388,41392,41359,41399,41446,41410,39879,0,0,63,62,60,59,0,,
854.7,41395,41306,41350,41236,41237,41284,41285,41174,41389,41391,41359,41399,41446,41410,39879,0,0,61,62,60,60,0,,
854.8,41395,41306,41350,41236,41237,41285,41286,41174,41388,41392,41359,41398,41445,41409,39879,0,0,63,63,60,58,0,,
854.9,41395,41307,41350,41237,41238,41284,41285,41173,41387,41390,41358,41399,41446,41410,39879,0,0,63,63,60,59,0,,
855,41395,41305,41351,41236,41236,41284,41285,41172,41386,41390,41359,41399,41446,41410,39879,0,0,63,63,60,60,0,,
855.1,41394,41306,41351,41238,41238,41283,41284,41174,41389,41391,41359,41397,41444,41408,39879,0,0,63,62,60,59,0,,
855.2,41394,41306,41350,41235,41235,41283,41284,41173,41388,41391,41359,41397,41444,41408,39879,0,0,62,61,60,60,0,,
855.3,41394,41306,41350,41236,41236,41284,41285,41173,41387,41391,41359,41398,41445,41409,39879,0,0,61,62,60,59,0,,
855.4,41394,41305,41350,41235,41235,41284,41285,41172,41388,41391,41360,41399,41446,41410,39879,0,0,62,63,60,59,0,,
855.5,41395,41305,41349,41234,41235,41284,41283,41172,41388,41391,41358,41397,41444,41408,39879,0,0,61,61,61,60,0,,
855.6,41394,41305,41349,41234,41236,41283,41284,41172,41388,41390,41359,41399,41446,41410,39879,0,0,61,62,59,60,0,,
855.7,41393,41304,41349,41234,41236,41283,41283,41173,41387,41391,41358,41396,41443,41407,39879,0,0,62,62,60,60,0,,
855.8,41393,41305,41349,41234,41236,41282,41281,41172,41388,41391,41356,41397,41444,41408,39879,0,0,62,61,59,59,0,,
855.9,41394,41306,41349,41234,41235,41283,41283,41171,41388,41390,41357,41396,41443,41407,39879,0,0,61,62,59,60,0,,
856,41393,41306,41349,41234,41236,41283,41283,41173,41388,41389,41357,41397,41444,41408,39879,0,0,62,61,59,58,0,,
856.1,41395,41305,41348,41233,41235,41282,41282,41172,41386,41390,41356,41397,41444,41408,39879,0,0,61,61,59,59,0,,
856.2,41393,41304,41349,41234,41235,41283,41283,41171,41386,41390,41356,41397,41444,41408,39879,0,0,63,62,61,58,0,,
